species,param_id,param_name,mu,mu_star,sigma,n_ee
sp13,37,species.catchability.fsh2.sp0,0.000584539058092395,0.0100098766637259,0.0162207710478726,1000
sp13,38,species.catchability.fsh2.sp5,-0.000770273408205536,0.0101238372309207,0.0165775436209763,1000
sp13,39,species.catchability.fsh2.sp7,-0.000674811985328152,0.010168512196989,0.0166168812225619,1000
sp13,40,species.catchability.fsh2.sp8,-0.000833412189621687,0.00916306053585073,0.0146585675318976,1000
sp13,41,species.catchability.fsh3.sp0,0.000468688471070904,0.00995313554492157,0.015657744696023,1000
sp13,42,species.catchability.fsh3.sp1,0.000324841944331756,0.0100760362398616,0.0166401578297442,1000
sp13,43,species.catchability.fsh3.sp2,-0.000299955785676747,0.0105135480206235,0.0169408072906749,1000
sp13,44,species.catchability.fsh3.sp3,0.00050571400034129,0.0100631749952137,0.0163983344582365,1000
sp13,45,species.catchability.fsh3.sp5,0.000437300344708505,0.0105750178213635,0.0161822488543441,1000
sp13,46,species.catchability.fsh3.sp7,0.000149148388054346,0.00968439861237908,0.0155723365923102,1000
sp13,47,species.catchability.fsh3.sp8,0.000797489336469356,0.00982645459022675,0.0156959248012176,1000
sp13,48,species.catchability.fsh3.sp9,-4.7932116741051e-05,0.0099488387438699,0.0163362036356089,1000
sp13,49,species.catchability.fsh3.sp10,-0.000362825222619593,0.0101506673961636,0.0162769845406664,1000
sp13,50,species.catchability.fsh3.sp11,0.00024960369723033,0.0100744464423411,0.0157658339205974,1000
sp13,51,species.catchability.fsh3.sp12,-0.000345524636018423,0.00982166663600275,0.0161546553032073,1000
sp13,52,species.catchability.fsh3.sp13,0.000372296407425229,0.0100256162988832,0.016474657177271,1000
sp13,53,species.catchability.fsh3.sp14,0.000588348522896759,0.0102919568302427,0.0158690582079529,1000
sp13,54,species.catchability.fsh3.sp15,9.48058565065079e-07,0.00948402257874579,0.0154734278536302,1000
